     17712 -0.000205  -7.7e-05   -0.8048    0.6408   74.0623
     23662 -0.000205  -7.7e-05   -0.8026    0.6369   74.0456
     23731 -0.000205  -7.7e-05   -0.8018     0.636   74.0707
     20641 -0.000205  -7.7e-05   -0.8003     0.643   74.0716
     25121 -0.000205  -7.6e-05   -0.8217    0.6387   74.0549
     17089 -0.000205  -7.6e-05   -0.8186    0.6367   74.0725
     23676 -0.000205  -7.6e-05   -0.8165    0.6446   74.0825
     16542 -0.000205  -7.6e-05   -0.8162    0.6469   74.0733
     23083 -0.000205  -7.6e-05   -0.8158    0.6464   74.0714
     24070 -0.000205  -7.6e-05    -0.815    0.6381   74.0457
     10566 -0.000205  -7.6e-05   -0.8145    0.6428   74.0464
     18058 -0.000205  -7.6e-05   -0.8144    0.6411   74.0608
     25404 -0.000205  -7.6e-05   -0.8141    0.6379   74.0656
     23152 -0.000205  -7.6e-05   -0.8135     0.644   74.0734
     23359 -0.000205  -7.6e-05    -0.813    0.6375   74.0664
     24583 -0.000205  -7.6e-05   -0.8127     0.632   74.0465
     24353 -0.000205  -7.6e-05   -0.8121    0.6362   74.0661
     24556 -0.000205  -7.6e-05   -0.8121    0.6414   74.0901
     24153 -0.000205  -7.6e-05    -0.812     0.635   74.0618
     23895 -0.000205  -7.6e-05   -0.8117    0.6295   74.0677
     23759 -0.000205  -7.6e-05   -0.8102    0.6328   74.0569
     24038 -0.000205  -7.6e-05   -0.8093    0.6376   74.0782
     23516 -0.000205  -7.6e-05   -0.8085    0.6329    74.046
     24540 -0.000205  -7.6e-05   -0.8081    0.6329    74.061
     24175 -0.000205  -7.6e-05    -0.808    0.6333   74.0631
      7333 -0.000205  -7.6e-05    -0.804    0.6457   74.0765
     22088 -0.000205  -7.6e-05   -0.8012    0.6403     74.07
     23788 -0.000205  -7.6e-05    -0.801    0.6443   74.0712
     23270 -0.000205  -7.5e-05   -0.8144    0.6401   74.0779
     20250 -0.000205  -7.5e-05   -0.8144    0.6441   74.0586
     22979 -0.000205  -7.5e-05   -0.8134    0.6414     74.07
     13861 -0.000205  -7.5e-05   -0.8126    0.6384    74.082
     22377 -0.000205  -7.5e-05   -0.8125    0.6369   74.0763
     23343 -0.000205  -7.5e-05   -0.8122    0.6336   74.0724
     22920 -0.000205  -7.5e-05   -0.8081    0.6374    74.077
     23210 -0.000205  -7.5e-05   -0.8079    0.6473    74.064
     17963 -0.000205  -7.5e-05   -0.8063    0.6316   74.0632
     21302 -0.000205  -7.5e-05   -0.8062    0.6342   74.0551
     23834 -0.000205  -7.5e-05   -0.8045    0.6329   74.0404
     23459 -0.000205  -7.5e-05   -0.8035    0.6448    74.067
     21864 -0.000205  -7.5e-05   -0.8005      0.64   74.0579
     13200 -0.000205  -7.4e-05   -0.8194    0.6419   74.0661
     23673 -0.000205  -7.4e-05   -0.8122    0.6284   74.0543
     22226 -0.000205  -7.4e-05   -0.8109     0.635   74.0747
     24726 -0.000205  -7.4e-05   -0.8081    0.6315   74.0549
     24448 -0.000205  -7.4e-05   -0.8045     0.639   74.0749
     20859 -0.000205  -7.4e-05   -0.8019    0.6433    74.077
     23232 -0.000205  -7.4e-05   -0.7996    0.6413   74.0655
     23126 -0.000205  -7.3e-05   -0.8001    0.6389   74.0632
     22029 -0.000205  -7.3e-05   -0.7955    0.6384    74.053
     24253 -0.000205  -7.2e-05   -0.7964     0.641   74.0751
     18691 -0.000204  -8.6e-05   -0.8105    0.5895   73.9877
     22435 -0.000204  -8.5e-05   -0.8109    0.5899   74.0027
     21024 -0.000204  -8.5e-05   -0.8105    0.5896   73.9811
     22145 -0.000204  -8.5e-05   -0.8081    0.5927   73.9781
     22573 -0.000204  -8.4e-05   -0.8149    0.5972   73.9717
     23258 -0.000204  -8.4e-05   -0.8113     0.589   73.9954
     22920 -0.000204  -8.4e-05   -0.8107    0.5906    73.984
     23358 -0.000204  -8.4e-05   -0.8072    0.5889   73.9925
     23321 -0.000204  -8.4e-05   -0.8069    0.5895    73.992
     22865 -0.000204  -8.3e-05   -0.8117    0.5791    73.982
     23407 -0.000204  -8.3e-05   -0.8105    0.5866    73.986
     23325 -0.000204  -8.3e-05    -0.807    0.5883   73.9928
     15688 -0.000204  -8.2e-05   -0.8211    0.6036   74.0233
     22662 -0.000204  -8.2e-05   -0.8096     0.586   74.0023
     24075 -0.000204  -7.9e-05   -0.7982    0.6099   74.0137
     23329 -0.000204  -7.8e-05   -0.8176    0.6385   74.0695
     21278 -0.000204  -7.8e-05   -0.8166    0.6449   74.0665
     23110 -0.000204  -7.8e-05   -0.8139    0.6396    74.059
     23151 -0.000204  -7.8e-05   -0.8138    0.6392   74.0829
      5891 -0.000204  -7.8e-05   -0.8068    0.6352   74.0622
     17081 -0.000204  -7.8e-05   -0.8063    0.6341   74.0648
     23485 -0.000204  -7.8e-05   -0.7997     0.609   74.0137
     13163 -0.000204  -7.7e-05   -0.8224    0.6402   74.0392
     24878 -0.000204  -7.7e-05   -0.8183    0.6385   74.0707
     23247 -0.000204  -7.7e-05   -0.8179    0.6474   74.0654
     22871 -0.000204  -7.7e-05   -0.8167     0.641    74.074
     23304 -0.000204  -7.7e-05   -0.8133    0.6364    74.054
     23270 -0.000204  -7.7e-05   -0.8128    0.6395   74.0702
     21671 -0.000204  -7.7e-05   -0.8121    0.6429   74.0796
     21783 -0.000204  -7.7e-05   -0.8116     0.637   74.0694
     23651 -0.000204  -7.7e-05   -0.8113    0.6352   74.0618
     18274 -0.000204  -7.7e-05   -0.8109    0.6345   74.0576
     21622 -0.000204  -7.7e-05   -0.8104    0.6401   74.0712
     14421 -0.000204  -7.7e-05   -0.8102      0.63   74.0697
     24445 -0.000204  -7.7e-05   -0.8101    0.6323   74.0626
     23113 -0.000204  -7.7e-05   -0.8101    0.6384   74.0635
     16732 -0.000204  -7.7e-05   -0.8091    0.6474   74.0731
     23489 -0.000204  -7.7e-05   -0.8085    0.6365   74.0644
     25014 -0.000204  -7.7e-05   -0.8066    0.6483   74.0645
     23753 -0.000204  -7.7e-05   -0.8061    0.6433     74.06
     23931 -0.000204  -7.7e-05   -0.8046    0.6421    74.071
     23423 -0.000204  -7.7e-05   -0.7983    0.6404   74.0703
     22893 -0.000204  -7.7e-05   -0.7978    0.6375   74.0608
     22137 -0.000204  -7.6e-05   -0.8185    0.6363   74.0623
     19560 -0.000204  -7.6e-05   -0.8177    0.6352   74.0589
     22120 -0.000204  -7.6e-05    -0.816    0.6382   74.0743
     23601 -0.000204  -7.6e-05   -0.8157    0.6454   74.0686
     23243 -0.000204  -7.6e-05   -0.8151    0.6366   74.0754
     22941 -0.000204  -7.6e-05   -0.8144    0.6417   74.0629
     22107 -0.000204  -7.6e-05   -0.8133    0.6391   74.0646
     23218 -0.000204  -7.6e-05   -0.8131    0.6368   74.0728
     23830 -0.000204  -7.6e-05   -0.8114     0.638    74.061
     22556 -0.000204  -7.6e-05   -0.8107    0.6333   74.0763
     24851 -0.000204  -7.6e-05   -0.8106    0.6364   74.0602
     23965 -0.000204  -7.6e-05   -0.8092    0.6308   74.0551
     25043 -0.000204  -7.6e-05   -0.8088    0.6392   74.0596
     14979 -0.000204  -7.6e-05   -0.8081     0.641   74.0816
     23912 -0.000204  -7.6e-05   -0.8077    0.6439   74.0584
     23681 -0.000204  -7.6e-05   -0.8068    0.6415   74.0811
     22470 -0.000204  -7.6e-05   -0.8067    0.6377   74.0767
     24327 -0.000204  -7.6e-05   -0.8066    0.6395   74.0672
     24072 -0.000204  -7.6e-05   -0.8059    0.6329   74.0452
     24078 -0.000204  -7.6e-05   -0.8059    0.6405   74.0767
     24039 -0.000204  -7.6e-05   -0.8053    0.6361    74.059
     23934 -0.000204  -7.6e-05   -0.8048    0.6465   74.0752
     23896 -0.000204  -7.6e-05   -0.8039    0.6423   74.0741
     17005 -0.000204  -7.6e-05   -0.8038    0.6407   74.0799
     23141 -0.000204  -7.6e-05   -0.8037    0.6402   74.0683
     23795 -0.000204  -7.6e-05    -0.803    0.6382   74.0768
     15541 -0.000204  -7.6e-05   -0.8026      0.64   74.0489
     21278 -0.000204  -7.6e-05   -0.8012    0.6427    74.056
     24307 -0.000204  -7.6e-05   -0.8009    0.6442    74.071
     17149 -0.000204  -7.6e-05    -0.799    0.6434   74.0553
     22321 -0.000204  -7.6e-05   -0.7986    0.6431   74.0717
     25097 -0.000204  -7.5e-05   -0.8203    0.6367     74.08
     22706 -0.000204  -7.5e-05   -0.8164    0.6346   74.0823
     23476 -0.000204  -7.5e-05   -0.8143    0.6391   74.0757
     23110 -0.000204  -7.5e-05   -0.8142     0.636   74.0653
     23490 -0.000204  -7.5e-05   -0.8142    0.6386   74.0678
     23102 -0.000204  -7.5e-05   -0.8116    0.6471   74.0668
     23893 -0.000204  -7.5e-05   -0.8114    0.6331   74.0658
     23238 -0.000204  -7.5e-05   -0.8113    0.6382   74.0674
     22924 -0.000204  -7.5e-05   -0.8107    0.6351   74.0595
     24282 -0.000204  -7.5e-05   -0.8085    0.6373   74.0663
     23477 -0.000204  -7.5e-05    -0.808    0.6372   74.0673
     24113 -0.000204  -7.5e-05   -0.8076     0.644   74.0798
     24263 -0.000204  -7.5e-05   -0.8075    0.6341   74.0594
     23481 -0.000204  -7.5e-05   -0.8074    0.6412   74.0634
     23712 -0.000204  -7.5e-05   -0.8061    0.6414   74.0735
     24016 -0.000204  -7.5e-05   -0.8056    0.6376   74.0647
     23783 -0.000204  -7.5e-05   -0.8051    0.6406   74.0725
     24884 -0.000204  -7.5e-05   -0.8051    0.6429   74.0632
     24308 -0.000204  -7.5e-05   -0.8038    0.6416   74.0684
     23410 -0.000204  -7.5e-05   -0.8037    0.6397   74.0737
     24001 -0.000204  -7.5e-05   -0.8037      0.64   74.0653
     20543 -0.000204  -7.5e-05   -0.8036    0.6465   74.0654
     21914 -0.000204  -7.5e-05   -0.8034    0.6405   74.0693
     23914 -0.000204  -7.5e-05   -0.8028    0.6394   74.0671
     20418 -0.000204  -7.5e-05   -0.8024    0.6415   74.0667
     22008 -0.000204  -7.5e-05   -0.8015    0.6417   74.0612
     23480 -0.000204  -7.5e-05    -0.801    0.6419   74.0737
     24279 -0.000204  -7.5e-05   -0.8009    0.6366   74.0633
     24066 -0.000204  -7.5e-05   -0.8009    0.6373   74.0667
     22560 -0.000204  -7.5e-05   -0.8001     0.646    74.076
     24348 -0.000204  -7.5e-05   -0.7999     0.643   74.0658
     23712 -0.000204  -7.5e-05    -0.799    0.6331   74.0576
     24357 -0.000204  -7.5e-05   -0.7982    0.6424   74.0699
     23632 -0.000204  -7.5e-05   -0.7975    0.6439   74.0637
     22794 -0.000204  -7.5e-05   -0.7954    0.6428   74.0669
     23311 -0.000204  -7.4e-05   -0.8122    0.6337   74.0604
     24537 -0.000204  -7.4e-05   -0.8121    0.6353   74.0641
     22745 -0.000204  -7.4e-05   -0.8091    0.6404   74.0651
     19929 -0.000204  -7.4e-05   -0.8058    0.6453   74.0721
     19688 -0.000204  -7.4e-05   -0.8045    0.6452    74.067
     24046 -0.000204  -7.4e-05   -0.8038    0.6396   74.0674
     17533 -0.000204  -7.4e-05   -0.8037    0.6442   74.0753
     23747 -0.000204  -7.4e-05   -0.8021    0.6386   74.0667
     23663 -0.000204  -7.4e-05    -0.802    0.6369   74.0727
     24291 -0.000204  -7.4e-05   -0.8016      0.64   74.0655
     21608 -0.000204  -7.4e-05   -0.7994    0.6408   74.0855
     22843 -0.000204  -7.4e-05   -0.7983     0.638    74.079
     17643 -0.000204  -7.4e-05    -0.798     0.637   74.0784
     24163 -0.000204  -7.4e-05   -0.7978    0.6443   74.0718
     24673 -0.000204  -7.4e-05   -0.7944    0.6447   74.0711
     17711 -0.000204  -7.3e-05   -0.8227    0.6357   74.0521
     22260 -0.000204  -7.3e-05   -0.8083    0.6427    74.068
     23138 -0.000204  -7.3e-05   -0.8082    0.6397   74.0784
     15579 -0.000204  -7.3e-05   -0.8053    0.6395   74.0735
     22963 -0.000204  -7.3e-05   -0.8048      0.64   74.0728
     24300 -0.000204  -7.2e-05    -0.806    0.6365   74.0657
     22939 -0.000203  -8.6e-05    -0.808    0.5917   73.9897
     15933 -0.000203  -8.6e-05   -0.8071    0.5777   73.9712
     21493 -0.000203  -8.3e-05   -0.8132    0.5871   73.9945
     22905 -0.000203  -8.3e-05   -0.8092    0.5897   74.0025
     23083 -0.000203  -8.1e-05   -0.8053    0.5954   74.0023
     24800 -0.000203  -7.8e-05   -0.8128     0.636   74.0477
     23606 -0.000203  -7.8e-05   -0.8053    0.6329   74.0378
     23793 -0.000203  -7.8e-05   -0.8037    0.6355   74.0641
     25375 -0.000203  -7.7e-05   -0.8215    0.6365   74.0712
     22846 -0.000203  -7.7e-05    -0.815    0.6435   74.0672
     22727 -0.000203  -7.7e-05   -0.8148    0.6424   74.0754
     22324 -0.000203  -7.7e-05   -0.8124    0.6394   74.0591
     23373 -0.000203  -7.7e-05   -0.8112    0.6323   74.0476
     24544 -0.000203  -7.7e-05   -0.8085    0.6321   74.0515
     21329 -0.000203  -7.7e-05   -0.8068    0.6466   74.0667
     22784 -0.000203  -7.7e-05    -0.805    0.6371   74.0531
     24013 -0.000203  -7.7e-05   -0.7993    0.6062   74.0281
     17092 -0.000203  -7.7e-05   -0.7958    0.6437   74.0725
     22900 -0.000203  -7.6e-05   -0.8181    0.6465   74.0661
     23552 -0.000203  -7.6e-05   -0.8167    0.6416   74.0756
     19930 -0.000203  -7.6e-05   -0.8165     0.634   74.0648
     20756 -0.000203  -7.6e-05   -0.8162    0.6348   74.0667
     17826 -0.000203  -7.6e-05   -0.8162    0.6398   74.0639
     22527 -0.000203  -7.6e-05   -0.8153    0.6424   74.0765
     24439 -0.000203  -7.6e-05    -0.814    0.6391   74.0764
     24549 -0.000203  -7.6e-05   -0.8136    0.6345   74.0697
     22657 -0.000203  -7.6e-05   -0.8105    0.6412   74.0764
     22323 -0.000203  -7.6e-05   -0.8097    0.6424   74.0493
     23782 -0.000203  -7.6e-05   -0.8093    0.6306   74.0596
     16204 -0.000203  -7.6e-05   -0.8085    0.6393    74.057
     24577 -0.000203  -7.6e-05   -0.8078    0.6398   74.0784
     23532 -0.000203  -7.6e-05   -0.8074    0.6366   74.0703
     23623 -0.000203  -7.6e-05   -0.8073    0.6334    74.057
     24222 -0.000203  -7.6e-05   -0.8071    0.6376   74.0787
     23792 -0.000203  -7.6e-05   -0.8066    0.6394   74.0652
     21571 -0.000203  -7.6e-05   -0.8064    0.6533   74.0703
     23430 -0.000203  -7.6e-05   -0.8052    0.6339   74.0513
     22073 -0.000203  -7.6e-05    -0.805    0.6347   74.0602
     24570 -0.000203  -7.6e-05   -0.8042    0.6422   74.0728
     24044 -0.000203  -7.6e-05   -0.8037    0.6431   74.0733
     23981 -0.000203  -7.6e-05    -0.802    0.6371    74.072
     16380 -0.000203  -7.6e-05   -0.8009    0.6364   74.0778
     23591 -0.000203  -7.6e-05   -0.7992    0.6431   74.0617
     22159 -0.000203  -7.5e-05   -0.8136    0.6367   74.0701
     24774 -0.000203  -7.5e-05   -0.8103     0.631   74.0784
     24703 -0.000203  -7.5e-05   -0.8103    0.6349   74.0554
     23527 -0.000203  -7.5e-05   -0.8095    0.6395   74.0641
     24337 -0.000203  -7.5e-05   -0.8089    0.6395   74.0732
     18197 -0.000203  -7.5e-05    -0.807    0.6392   74.0668
     23708 -0.000203  -7.5e-05    -0.807    0.6414   74.0599
     23316 -0.000203  -7.5e-05   -0.8056    0.6307    74.074
     23761 -0.000203  -7.5e-05   -0.8056    0.6412   74.0632
     20352 -0.000203  -7.5e-05   -0.8044     0.642   74.0712
     23830 -0.000203  -7.5e-05   -0.8037    0.6359    74.065
     23840 -0.000203  -7.5e-05   -0.8037    0.6399   74.0751
     18958 -0.000203  -7.5e-05   -0.8037    0.6425   74.0576
     18759 -0.000203  -7.5e-05   -0.8029    0.6414   74.0681
     24160 -0.000203  -7.5e-05   -0.8024    0.6408   74.0731
     23207 -0.000203  -7.5e-05   -0.8008    0.6328   74.0501
     22786 -0.000203  -7.5e-05   -0.8008    0.6384   74.0588
     23220 -0.000203  -7.5e-05   -0.8001     0.635   74.0659
     22195 -0.000203  -7.5e-05   -0.8001     0.643   74.0677
     23672 -0.000203  -7.5e-05   -0.7994     0.634   74.0618
     23745 -0.000203  -7.5e-05   -0.7989    0.6412   74.0746
     22737 -0.000203  -7.5e-05   -0.7986      0.64   74.0802
     24359 -0.000203  -7.5e-05   -0.7985     0.645   74.0662
      6477 -0.000203  -7.5e-05   -0.7975    0.6385   74.0735
     14429 -0.000203  -7.4e-05    -0.818    0.6378    74.073
     24145 -0.000203  -7.4e-05   -0.8124    0.6418   74.0741
     21033 -0.000203  -7.4e-05   -0.8076    0.6401   74.0642
     24149 -0.000203  -7.4e-05   -0.8045    0.6401    74.068
     18496 -0.000203  -7.4e-05   -0.8032    0.6375   74.0649
     18972 -0.000203  -7.4e-05   -0.8018     0.629    74.068
     23666 -0.000203  -7.4e-05   -0.8018    0.6371   74.0554
     22893 -0.000203  -7.4e-05   -0.8005    0.6373   74.0668
     22406 -0.000203  -7.4e-05      -0.8    0.6403    74.065
     24922 -0.000203  -7.4e-05   -0.7984    0.6468   74.0753
     16330 -0.000203  -7.4e-05   -0.7953    0.6439   74.0773
     23832 -0.000203  -7.3e-05   -0.8056    0.6341   74.0629
     24060 -0.000203  -7.3e-05   -0.8047    0.6377   74.0741
     22787 -0.000203  -7.3e-05   -0.8016    0.6399    74.067
     23800 -0.000202  -8.6e-05   -0.8132    0.5809   73.9571
     23080 -0.000202  -8.6e-05   -0.8074    0.5923   74.0044
     15702 -0.000202  -8.5e-05   -0.8083     0.591   73.9861
     23186 -0.000202  -8.4e-05    -0.816    0.5864   73.9924
     19140 -0.000202  -8.4e-05   -0.8137     0.592   73.9974
     23534 -0.000202  -8.3e-05   -0.8087    0.5895   73.9755
     22340 -0.000202  -7.8e-05   -0.8021    0.6381   74.0635
      6977 -0.000202  -7.7e-05   -0.8187    0.6463   74.0639
     22218 -0.000202  -7.7e-05   -0.8066     0.638    74.062
     21862 -0.000202  -7.7e-05   -0.8061    0.6423   74.0754
     22606 -0.000202  -7.7e-05   -0.8037    0.6429   74.0775
     23786 -0.000202  -7.7e-05   -0.8028    0.6329   74.0664
      4417 -0.000202  -7.6e-05     -0.81    0.6358   74.0642
     24306 -0.000202  -7.6e-05   -0.8088    0.6395   74.0599
     22710 -0.000202  -7.6e-05   -0.8079    0.6367   74.0657
     23681 -0.000202  -7.6e-05   -0.8052    0.6351    74.048
     23169 -0.000202  -7.6e-05   -0.7943    0.6488   74.0671
     23594 -0.000202  -7.5e-05   -0.8106    0.6413   74.0594
     15685 -0.000202  -7.5e-05     -0.81    0.6375   74.0715
     24251 -0.000202  -7.5e-05    -0.806    0.6417   74.0581
     16349 -0.000202  -7.4e-05    -0.815    0.6362   74.0703
     23567 -0.000202  -7.4e-05   -0.8015    0.6435   74.0734
      7713 -0.000202  -7.4e-05    -0.772     0.637   74.0522
     24008 -0.000202  -7.3e-05   -0.8042     0.639   74.0717
     24631 -0.000202  -7.3e-05   -0.8013    0.6462   74.0446
     11899 -0.000201  -7.5e-05   -0.7711    0.6464   74.0967
      3342   -0.0002    -7e-05   -0.8062    0.6402   74.0931
      8003 -0.000195  -7.8e-05   -0.8085    0.6421   74.0705
