goldcmp36_2007_09_05_23_43_51 1189028631
goldcmp36_2007_09_06_00_07_51 1189030071
goldcmp36_2007_09_06_00_32_06 1189031526
goldcmp36_2007_09_06_00_56_06 1189032966
goldcmp36_2007_09_06_01_20_20 1189034420
goldcmp36_2007_09_06_01_37_51 1189035471
goldcmp36_2007_09_06_02_01_51 1189036911
goldcmp36_2007_09_06_02_25_51 1189038351
goldcmp36_2007_09_06_02_50_06 1189039806
goldcmp36_2007_09_06_03_14_06 1189041246
goldcmp36_2007_09_06_03_38_20 1189042700
goldcmp36_2007_09_06_04_02_20 1189044140
goldcmp36_2007_09_06_04_26_34 1189045594
goldcmp36_2007_09_06_04_51_03 1189047063
goldcmp36_2007_09_06_05_15_03 1189048503
goldcmp36_2007_09_06_05_39_03 1189049943
goldcmp36_2007_09_06_06_03_32 1189051412
goldcmp36_2007_09_06_06_27_32 1189052852
goldcmp36_2007_09_06_06_51_46 1189054306
goldcmp36_2007_09_06_07_16_01 1189055761
goldcmp36_2007_09_06_07_40_15 1189057215
goldcmp36_2007_09_06_08_04_15 1189058655
goldcmp36_2007_09_06_08_28_30 1189060110
goldcmp36_2007_09_06_08_52_30 1189061550
goldcmp36_2007_09_06_09_16_30 1189062990
goldcmp36_2007_09_06_09_40_44 1189064444
goldcmp36_2007_09_06_10_04_58 1189065898
goldcmp36_2007_09_06_10_28_58 1189067338
goldcmp36_2007_09_06_10_53_06 1189068786
goldcmp36_2007_09_06_11_17_34 1189070254
goldcmp36_2007_09_06_11_41_34 1189071694
goldcmp36_2007_09_06_12_05_34 1189073134
goldcmp36_2007_09_06_12_29_34 1189074574
goldcmp36_2007_09_06_12_54_18 1189076058
goldcmp36_2007_09_06_13_18_18 1189077498
goldcmp36_2007_09_06_13_42_18 1189078938
goldcmp36_2007_09_06_14_06_18 1189080378
goldcmp36_2007_09_06_14_18_03 1189081083
goldcmp36_2007_09_06_14_42_32 1189082552
goldcmp36_2007_09_06_15_06_46 1189084006
goldcmp36_2007_09_06_15_30_46 1189085446
goldcmp36_2007_09_06_15_55_15 1189086915
goldcmp36_2007_09_06_16_19_15 1189088355
goldcmp36_2007_09_06_16_43_15 1189089795
goldcmp36_2007_09_06_17_07_30 1189091250
goldcmp36_2007_09_06_17_31_30 1189092690
goldcmp36_2007_09_06_17_55_58 1189094158
goldcmp36_2007_09_06_18_20_13 1189095613
goldcmp36_2007_09_06_18_44_42 1189097082
goldcmp36_2007_09_06_19_08_42 1189098522
goldcmp36_2007_09_06_19_32_42 1189099962
goldcmp36_2007_09_06_19_56_56 1189101416
goldcmp36_2007_09_06_20_20_56 1189102856
goldcmp36_2007_09_06_20_44_56 1189104296
goldcmp36_2007_09_06_21_09_25 1189105765
goldcmp36_2007_09_06_21_34_08 1189107248
goldcmp36_2007_09_06_21_58_08 1189108688
goldcmp36_2007_09_06_22_22_22 1189110142
goldcmp36_2007_09_06_22_46_22 1189111582
goldcmp36_2007_09_06_23_10_22 1189113022
goldcmp36_2007_09_06_23_34_22 1189114462
goldcmp36_2007_09_07_00_08_56 1189116536
goldcmp36_2007_09_07_00_32_56 1189117976
goldcmp36_2007_09_07_00_57_25 1189119445
goldcmp36_2007_09_07_01_21_25 1189120885
goldcmp36_2007_09_07_01_46_08 1189122368
goldcmp36_2007_09_07_02_10_22 1189123822
goldcmp36_2007_09_07_02_34_51 1189125291
goldcmp36_2007_09_07_02_58_51 1189126731
goldcmp36_2007_09_07_03_23_20 1189128200
goldcmp36_2007_09_07_04_03_54 1189130634
goldcmp36_2007_09_07_04_28_08 1189132088
goldcmp36_2007_09_07_04_52_08 1189133528
goldcmp36_2007_09_07_05_16_22 1189134982
goldcmp36_2007_09_07_05_41_06 1189136466
goldcmp36_2007_09_07_06_05_06 1189137906
goldcmp36_2007_09_07_06_38_13 1189139893
goldcmp36_2007_09_07_07_02_27 1189141347
goldcmp36_2007_09_07_07_26_27 1189142787
goldcmp36_2007_09_07_07_50_42 1189144242
goldcmp36_2007_09_07_08_15_25 1189145725
goldcmp36_2007_09_07_08_40_13 1189147213
goldcmp36_2007_09_07_09_08_13 1189148893
goldcmp36_2007_09_07_09_36_13 1189150573
goldcmp36_2007_09_07_10_05_37 1189152337
goldcmp36_2007_09_07_10_34_10 1189154050
goldcmp36_2007_09_07_11_02_10 1189155730
goldcmp36_2007_09_07_14_41_18 1189168878
goldcmp36_2007_09_07_15_16_18 1189170978
goldcmp36_2007_09_07_15_44_18 1189172658
goldcmp36_2007_09_07_16_14_15 1189174455
goldcmp36_2007_09_07_16_45_20 1189176320
